TransactionID,TransactionDate,Amount,BankNameSent,BankNameReceived,RemainingBalance,City,Gender,TransactionType,Status,TransactionTime,DeviceType,PaymentMethod,MerchantName,Purpose,CustomerAge,PaymentMode,Currency,CustomerAccountNumber,MerchantAccountNumber
TXN06385,26-02-2024,715.53,SBI Bank,HDFC Bank,9762.81,Delhi,Female,Transfer,Failed,19:57.0,Tablet,Phone Number,Flipkart,Shopping,45,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06386,27-03-2024,1150.02,ICICI Bank,SBI Bank,9618.65,Bangalore,Male,Payment,Success,23:39.0,Laptop,QR Code,Amazon,Food,46,Instant,EUR,1.23457E+11,9.87654E+11
TXN06387,28-04-2024,1140.91,Axis Bank,Axis Bank,4143.84,Hyderabad,Female,Transfer,Success,13:48.0,Mobile,UPI ID,Zomato,Travel,47,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06388,29-05-2024,540.31,HDFC Bank,ICICI Bank,4289.96,Mumbai,Male,Payment,Success,41:55.0,Tablet,Phone Number,Swiggy,Bill Payment,48,Instant,INR,1.23457E+11,9.87654E+11
TXN06389,30-06-2024,705.81,SBI Bank,HDFC Bank,4018.88,Delhi,Female,Transfer,Success,03:48.0,Laptop,QR Code,IRCTC,Others,49,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06390,01-07-2024,1533.21,ICICI Bank,SBI Bank,9407.69,Bangalore,Male,Payment,Failed,57:39.0,Mobile,UPI ID,Flipkart,Shopping,50,Instant,EUR,1.23457E+11,9.87654E+11
TXN06391,02-08-2024,441.34,Axis Bank,Axis Bank,1282.17,Hyderabad,Female,Transfer,Success,01:14.0,Tablet,Phone Number,Amazon,Food,51,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06392,03-09-2024,1170.78,HDFC Bank,ICICI Bank,8311.13,Mumbai,Male,Payment,Success,24:13.0,Laptop,QR Code,Zomato,Travel,52,Instant,INR,1.23457E+11,9.87654E+11
TXN06393,04-10-2024,580.05,SBI Bank,HDFC Bank,4312.73,Delhi,Female,Transfer,Success,13:32.0,Mobile,UPI ID,Swiggy,Bill Payment,53,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06394,05-11-2024,1737.15,ICICI Bank,SBI Bank,2459.35,Bangalore,Male,Payment,Success,28:10.0,Tablet,Phone Number,IRCTC,Others,54,Instant,EUR,1.23457E+11,9.87654E+11
TXN06395,06-12-2024,1812.99,Axis Bank,Axis Bank,6462.6,Hyderabad,Female,Transfer,Failed,21:48.0,Laptop,QR Code,Flipkart,Shopping,55,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06396,07-01-2024,481.96,HDFC Bank,ICICI Bank,9893.77,Mumbai,Male,Payment,Success,43:41.0,Mobile,UPI ID,Amazon,Food,56,Instant,INR,1.23457E+11,9.87654E+11
TXN06397,08-02-2024,1104.25,SBI Bank,HDFC Bank,4158.66,Delhi,Female,Transfer,Success,43:49.0,Tablet,Phone Number,Zomato,Travel,57,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06398,09-03-2024,356.17,ICICI Bank,SBI Bank,3427.61,Bangalore,Male,Payment,Success,33:12.0,Laptop,QR Code,Swiggy,Bill Payment,58,Instant,EUR,1.23457E+11,9.87654E+11
TXN06399,10-04-2024,737.41,Axis Bank,Axis Bank,1054.97,Hyderabad,Female,Transfer,Success,52:30.0,Mobile,UPI ID,IRCTC,Others,59,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06400,11-05-2024,1900.24,HDFC Bank,ICICI Bank,6632.65,Mumbai,Male,Payment,Failed,48:47.0,Tablet,Phone Number,Flipkart,Shopping,20,Instant,INR,1.23457E+11,9.87654E+11
TXN06401,12-06-2024,314.12,SBI Bank,HDFC Bank,3034.16,Delhi,Female,Transfer,Success,43:25.0,Laptop,QR Code,Amazon,Food,21,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06402,13-07-2024,395.44,ICICI Bank,SBI Bank,9113.22,Bangalore,Male,Payment,Success,41:52.0,Mobile,UPI ID,Zomato,Travel,22,Instant,EUR,1.23457E+11,9.87654E+11
TXN06403,14-08-2024,1399.85,Axis Bank,Axis Bank,3761.2,Hyderabad,Female,Transfer,Success,39:37.0,Tablet,Phone Number,Swiggy,Bill Payment,23,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06404,15-09-2024,897.88,HDFC Bank,ICICI Bank,9446.83,Mumbai,Male,Payment,Success,45:47.0,Laptop,QR Code,IRCTC,Others,24,Instant,INR,1.23457E+11,9.87654E+11
TXN06405,16-10-2024,33.66,SBI Bank,HDFC Bank,1813.5,Delhi,Female,Transfer,Failed,01:53.0,Mobile,UPI ID,Flipkart,Shopping,25,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06406,17-11-2024,200.06,ICICI Bank,SBI Bank,5816.2,Bangalore,Male,Payment,Success,07:02.0,Tablet,Phone Number,Amazon,Food,26,Instant,EUR,1.23457E+11,9.87654E+11
TXN06407,18-12-2024,110.22,Axis Bank,Axis Bank,3093.04,Hyderabad,Female,Transfer,Success,29:31.0,Laptop,QR Code,Zomato,Travel,27,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06408,19-01-2024,1622.28,HDFC Bank,ICICI Bank,3982.03,Mumbai,Male,Payment,Success,02:16.0,Mobile,UPI ID,Swiggy,Bill Payment,28,Instant,INR,1.23457E+11,9.87654E+11
TXN06409,20-02-2024,487.58,SBI Bank,HDFC Bank,3495.45,Delhi,Female,Transfer,Success,59:37.0,Tablet,Phone Number,IRCTC,Others,29,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06410,21-03-2024,914.51,ICICI Bank,SBI Bank,8019.72,Bangalore,Male,Payment,Failed,09:26.0,Laptop,QR Code,Flipkart,Shopping,30,Instant,EUR,1.23457E+11,9.87654E+11
TXN06411,22-04-2024,1322.15,Axis Bank,Axis Bank,3311.4,Hyderabad,Female,Transfer,Success,22:17.0,Mobile,UPI ID,Amazon,Food,31,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06412,23-05-2024,522.59,HDFC Bank,ICICI Bank,2757.15,Mumbai,Male,Payment,Success,20:10.0,Tablet,Phone Number,Zomato,Travel,32,Instant,INR,1.23457E+11,9.87654E+11
TXN06413,24-06-2024,1685.98,SBI Bank,HDFC Bank,6761.03,Delhi,Female,Transfer,Success,45:43.0,Laptop,QR Code,Swiggy,Bill Payment,33,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06414,25-07-2024,1065.42,ICICI Bank,SBI Bank,5800.73,Bangalore,Male,Payment,Success,38:55.0,Mobile,UPI ID,IRCTC,Others,34,Instant,EUR,1.23457E+11,9.87654E+11
TXN06415,26-08-2024,1970.22,Axis Bank,Axis Bank,3706.86,Hyderabad,Female,Transfer,Failed,35:52.0,Tablet,Phone Number,Flipkart,Shopping,35,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06416,27-09-2024,306.74,HDFC Bank,ICICI Bank,8474.61,Mumbai,Male,Payment,Success,48:59.0,Laptop,QR Code,Amazon,Food,36,Instant,INR,1.23457E+11,9.87654E+11
TXN06417,28-10-2024,1684.98,SBI Bank,HDFC Bank,1273.61,Delhi,Female,Transfer,Success,52:59.0,Mobile,UPI ID,Zomato,Travel,37,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06418,29-11-2024,308.83,ICICI Bank,SBI Bank,4959.44,Bangalore,Male,Payment,Success,13:28.0,Tablet,Phone Number,Swiggy,Bill Payment,38,Instant,EUR,1.23457E+11,9.87654E+11
TXN06419,30-12-2024,1671.17,Axis Bank,Axis Bank,9817.28,Hyderabad,Female,Transfer,Success,44:41.0,Laptop,QR Code,IRCTC,Others,39,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06420,01-01-2024,1130.83,HDFC Bank,ICICI Bank,56.28,Mumbai,Male,Payment,Failed,54:27.0,Mobile,UPI ID,Flipkart,Shopping,40,Instant,INR,1.23457E+11,9.87654E+11
TXN06421,02-02-2024,512.44,SBI Bank,HDFC Bank,9168.59,Delhi,Female,Transfer,Success,56:25.0,Tablet,Phone Number,Amazon,Food,41,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06422,03-03-2024,433.64,ICICI Bank,SBI Bank,1145.76,Bangalore,Male,Payment,Success,47:49.0,Laptop,QR Code,Zomato,Travel,42,Instant,EUR,1.23457E+11,9.87654E+11
TXN06423,04-04-2024,1323.99,Axis Bank,Axis Bank,2824.89,Hyderabad,Female,Transfer,Success,49:53.0,Mobile,UPI ID,Swiggy,Bill Payment,43,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06424,05-05-2024,531.81,HDFC Bank,ICICI Bank,5598.48,Mumbai,Male,Payment,Success,31:22.0,Tablet,Phone Number,IRCTC,Others,44,Instant,INR,1.23457E+11,9.87654E+11
TXN06425,06-06-2024,794.44,SBI Bank,HDFC Bank,9401.77,Delhi,Female,Transfer,Failed,03:53.0,Laptop,QR Code,Flipkart,Shopping,45,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06426,07-07-2024,584.71,ICICI Bank,SBI Bank,4504,Bangalore,Male,Payment,Success,31:03.0,Mobile,UPI ID,Amazon,Food,46,Instant,EUR,1.23457E+11,9.87654E+11
TXN06427,08-08-2024,13.44,Axis Bank,Axis Bank,5442.67,Hyderabad,Female,Transfer,Success,13:28.0,Tablet,Phone Number,Zomato,Travel,47,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06428,09-09-2024,30.75,HDFC Bank,ICICI Bank,246.7,Mumbai,Male,Payment,Success,23:12.0,Laptop,QR Code,Swiggy,Bill Payment,48,Instant,INR,1.23457E+11,9.87654E+11
TXN06429,10-10-2024,50.95,SBI Bank,HDFC Bank,8350.89,Delhi,Female,Transfer,Success,15:16.0,Mobile,UPI ID,IRCTC,Others,49,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06430,11-11-2024,696.2,ICICI Bank,SBI Bank,6370.26,Bangalore,Male,Payment,Failed,37:12.0,Tablet,Phone Number,Flipkart,Shopping,50,Instant,EUR,1.23457E+11,9.87654E+11
TXN06431,12-12-2024,1749.96,Axis Bank,Axis Bank,5951.86,Hyderabad,Female,Transfer,Success,51:13.0,Laptop,QR Code,Amazon,Food,51,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06432,13-01-2024,423.5,HDFC Bank,ICICI Bank,9128.86,Mumbai,Male,Payment,Success,34:32.0,Mobile,UPI ID,Zomato,Travel,52,Instant,INR,1.23457E+11,9.87654E+11
TXN06433,14-02-2024,1465.89,SBI Bank,HDFC Bank,3697.99,Delhi,Female,Transfer,Success,48:41.0,Tablet,Phone Number,Swiggy,Bill Payment,53,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06434,15-03-2024,692.15,ICICI Bank,SBI Bank,3673.77,Bangalore,Male,Payment,Success,47:33.0,Laptop,QR Code,IRCTC,Others,54,Instant,EUR,1.23457E+11,9.87654E+11
TXN06435,16-04-2024,771.7,Axis Bank,Axis Bank,5699.49,Hyderabad,Female,Transfer,Failed,50:24.0,Mobile,UPI ID,Flipkart,Shopping,55,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06436,17-05-2024,1235.04,HDFC Bank,ICICI Bank,311.44,Mumbai,Male,Payment,Success,25:30.0,Tablet,Phone Number,Amazon,Food,56,Instant,INR,1.23457E+11,9.87654E+11
TXN06437,18-06-2024,405.37,SBI Bank,HDFC Bank,6040.09,Delhi,Female,Transfer,Success,37:35.0,Laptop,QR Code,Zomato,Travel,57,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06438,19-07-2024,1536.58,ICICI Bank,SBI Bank,314.57,Bangalore,Male,Payment,Success,51:38.0,Mobile,UPI ID,Swiggy,Bill Payment,58,Instant,EUR,1.23457E+11,9.87654E+11
TXN06439,20-08-2024,1317.03,Axis Bank,Axis Bank,5452.79,Hyderabad,Female,Transfer,Success,49:55.0,Tablet,Phone Number,IRCTC,Others,59,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06440,21-09-2024,1030.66,HDFC Bank,ICICI Bank,8201.65,Mumbai,Male,Payment,Failed,56:32.0,Laptop,QR Code,Flipkart,Shopping,20,Instant,INR,1.23457E+11,9.87654E+11
TXN06441,22-10-2024,399.49,SBI Bank,HDFC Bank,3040,Delhi,Female,Transfer,Success,24:48.0,Mobile,UPI ID,Amazon,Food,21,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06442,23-11-2024,1479.44,ICICI Bank,SBI Bank,5963.36,Bangalore,Male,Payment,Success,17:18.0,Tablet,Phone Number,Zomato,Travel,22,Instant,EUR,1.23457E+11,9.87654E+11
TXN06443,24-12-2024,1597.29,Axis Bank,Axis Bank,3464.37,Hyderabad,Female,Transfer,Success,19:35.0,Laptop,QR Code,Swiggy,Bill Payment,23,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06444,25-01-2024,489.38,HDFC Bank,ICICI Bank,7795.18,Mumbai,Male,Payment,Success,23:03.0,Mobile,UPI ID,IRCTC,Others,24,Instant,INR,1.23457E+11,9.87654E+11
TXN06445,26-02-2024,770.5,SBI Bank,HDFC Bank,6964.95,Delhi,Female,Transfer,Failed,10:17.0,Tablet,Phone Number,Flipkart,Shopping,25,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06446,27-03-2024,596.57,ICICI Bank,SBI Bank,5627.36,Bangalore,Male,Payment,Success,23:55.0,Laptop,QR Code,Amazon,Food,26,Instant,EUR,1.23457E+11,9.87654E+11
TXN06447,28-04-2024,761.47,Axis Bank,Axis Bank,8893.57,Hyderabad,Female,Transfer,Success,20:58.0,Mobile,UPI ID,Zomato,Travel,27,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06448,29-05-2024,165.33,HDFC Bank,ICICI Bank,7617.46,Mumbai,Male,Payment,Success,29:03.0,Tablet,Phone Number,Swiggy,Bill Payment,28,Instant,INR,1.23457E+11,9.87654E+11
TXN06449,30-06-2024,1737.61,SBI Bank,HDFC Bank,2737.7,Delhi,Female,Transfer,Success,40:48.0,Laptop,QR Code,IRCTC,Others,29,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06450,01-07-2024,1105.42,ICICI Bank,SBI Bank,7088.05,Bangalore,Male,Payment,Failed,51:00.0,Mobile,UPI ID,Flipkart,Shopping,30,Instant,EUR,1.23457E+11,9.87654E+11
TXN06451,02-08-2024,40.65,Axis Bank,Axis Bank,3896.32,Hyderabad,Female,Transfer,Success,05:11.0,Tablet,Phone Number,Amazon,Food,31,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06452,03-09-2024,1329.83,HDFC Bank,ICICI Bank,9110.78,Mumbai,Male,Payment,Success,02:50.0,Laptop,QR Code,Zomato,Travel,32,Instant,INR,1.23457E+11,9.87654E+11
TXN06453,04-10-2024,1048.93,SBI Bank,HDFC Bank,2153.95,Delhi,Female,Transfer,Success,07:24.0,Mobile,UPI ID,Swiggy,Bill Payment,33,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06454,05-11-2024,1832.44,ICICI Bank,SBI Bank,1180.64,Bangalore,Male,Payment,Success,05:55.0,Tablet,Phone Number,IRCTC,Others,34,Instant,EUR,1.23457E+11,9.87654E+11
TXN06455,06-12-2024,871.78,Axis Bank,Axis Bank,8499.79,Hyderabad,Female,Transfer,Failed,50:25.0,Laptop,QR Code,Flipkart,Shopping,35,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06456,07-01-2024,922.58,HDFC Bank,ICICI Bank,3516.23,Mumbai,Male,Payment,Success,57:22.0,Mobile,UPI ID,Amazon,Food,36,Instant,INR,1.23457E+11,9.87654E+11
TXN06457,08-02-2024,1346.2,SBI Bank,HDFC Bank,1169.24,Delhi,Female,Transfer,Success,59:45.0,Tablet,Phone Number,Zomato,Travel,37,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06458,09-03-2024,627.48,ICICI Bank,SBI Bank,3463.12,Bangalore,Male,Payment,Success,50:50.0,Laptop,QR Code,Swiggy,Bill Payment,38,Instant,EUR,1.23457E+11,9.87654E+11
TXN06459,10-04-2024,1770.38,Axis Bank,Axis Bank,3237.87,Hyderabad,Female,Transfer,Success,26:35.0,Mobile,UPI ID,IRCTC,Others,39,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06460,11-05-2024,364.72,HDFC Bank,ICICI Bank,9591.5,Mumbai,Male,Payment,Failed,34:07.0,Tablet,Phone Number,Flipkart,Shopping,40,Instant,INR,1.23457E+11,9.87654E+11
TXN06461,12-06-2024,650.35,SBI Bank,HDFC Bank,3226.91,Delhi,Female,Transfer,Success,38:36.0,Laptop,QR Code,Amazon,Food,41,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06462,13-07-2024,1640.63,ICICI Bank,SBI Bank,1062.09,Bangalore,Male,Payment,Success,17:28.0,Mobile,UPI ID,Zomato,Travel,42,Instant,EUR,1.23457E+11,9.87654E+11
TXN06463,14-08-2024,1130,Axis Bank,Axis Bank,9432.8,Hyderabad,Female,Transfer,Success,14:00.0,Tablet,Phone Number,Swiggy,Bill Payment,43,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06464,15-09-2024,1599.12,HDFC Bank,ICICI Bank,1976.34,Mumbai,Male,Payment,Success,12:22.0,Laptop,QR Code,IRCTC,Others,44,Instant,INR,1.23457E+11,9.87654E+11
TXN06465,16-10-2024,187.76,SBI Bank,HDFC Bank,9813.69,Delhi,Female,Transfer,Failed,54:03.0,Mobile,UPI ID,Flipkart,Shopping,45,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06466,17-11-2024,555.07,ICICI Bank,SBI Bank,2559.77,Bangalore,Male,Payment,Success,33:12.0,Tablet,Phone Number,Amazon,Food,46,Instant,EUR,1.23457E+11,9.87654E+11
TXN06467,18-12-2024,1347.47,Axis Bank,Axis Bank,7025.5,Hyderabad,Female,Transfer,Success,02:53.0,Laptop,QR Code,Zomato,Travel,47,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06468,19-01-2024,434.69,HDFC Bank,ICICI Bank,1663.5,Mumbai,Male,Payment,Success,44:41.0,Mobile,UPI ID,Swiggy,Bill Payment,48,Instant,INR,1.23457E+11,9.87654E+11
TXN06469,20-02-2024,1556.8,SBI Bank,HDFC Bank,345.24,Delhi,Female,Transfer,Success,09:58.0,Tablet,Phone Number,IRCTC,Others,49,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06470,21-03-2024,776.53,ICICI Bank,SBI Bank,3447.34,Bangalore,Male,Payment,Failed,05:18.0,Laptop,QR Code,Flipkart,Shopping,50,Instant,EUR,1.23457E+11,9.87654E+11
TXN06471,22-04-2024,1697.54,Axis Bank,Axis Bank,69.11,Hyderabad,Female,Transfer,Success,47:31.0,Mobile,UPI ID,Amazon,Food,51,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06472,23-05-2024,1673.56,HDFC Bank,ICICI Bank,4955.16,Mumbai,Male,Payment,Success,07:23.0,Tablet,Phone Number,Zomato,Travel,52,Instant,INR,1.23457E+11,9.87654E+11
TXN06473,24-06-2024,992.11,SBI Bank,HDFC Bank,1205.43,Delhi,Female,Transfer,Success,04:43.0,Laptop,QR Code,Swiggy,Bill Payment,53,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06474,25-07-2024,815.48,ICICI Bank,SBI Bank,9390.52,Bangalore,Male,Payment,Success,55:50.0,Mobile,UPI ID,IRCTC,Others,54,Instant,EUR,1.23457E+11,9.87654E+11
TXN06475,26-08-2024,1707.49,Axis Bank,Axis Bank,7245.19,Hyderabad,Female,Transfer,Failed,13:02.0,Tablet,Phone Number,Flipkart,Shopping,55,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06476,27-09-2024,1015.03,HDFC Bank,ICICI Bank,6135.37,Mumbai,Male,Payment,Success,08:52.0,Laptop,QR Code,Amazon,Food,56,Instant,INR,1.23457E+11,9.87654E+11
TXN06477,28-10-2024,1855.19,SBI Bank,HDFC Bank,5775.07,Delhi,Female,Transfer,Success,02:58.0,Mobile,UPI ID,Zomato,Travel,57,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06478,29-11-2024,1040.51,ICICI Bank,SBI Bank,251.22,Bangalore,Male,Payment,Success,54:56.0,Tablet,Phone Number,Swiggy,Bill Payment,58,Instant,EUR,1.23457E+11,9.87654E+11
TXN06479,30-12-2024,703.25,Axis Bank,Axis Bank,2254.5,Hyderabad,Female,Transfer,Success,00:45.0,Laptop,QR Code,IRCTC,Others,59,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06480,01-01-2024,1824.45,HDFC Bank,ICICI Bank,5566.76,Mumbai,Male,Payment,Failed,51:12.0,Mobile,UPI ID,Flipkart,Shopping,20,Instant,INR,1.23457E+11,9.87654E+11
TXN06481,02-02-2024,1931.11,SBI Bank,HDFC Bank,4515.96,Delhi,Female,Transfer,Success,39:56.0,Tablet,Phone Number,Amazon,Food,21,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06482,03-03-2024,915.57,ICICI Bank,SBI Bank,2750,Bangalore,Male,Payment,Success,12:56.0,Laptop,QR Code,Zomato,Travel,22,Instant,EUR,1.23457E+11,9.87654E+11
TXN06483,04-04-2024,1034.16,Axis Bank,Axis Bank,2919.09,Hyderabad,Female,Transfer,Success,09:35.0,Mobile,UPI ID,Swiggy,Bill Payment,23,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06484,05-05-2024,1319.53,HDFC Bank,ICICI Bank,3566.82,Mumbai,Male,Payment,Success,27:36.0,Tablet,Phone Number,IRCTC,Others,24,Instant,INR,1.23457E+11,9.87654E+11
TXN06485,06-06-2024,454.21,SBI Bank,HDFC Bank,2320.01,Delhi,Female,Transfer,Failed,31:24.0,Laptop,QR Code,Flipkart,Shopping,25,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06486,07-07-2024,581.58,ICICI Bank,SBI Bank,1451.66,Bangalore,Male,Payment,Success,16:21.0,Mobile,UPI ID,Amazon,Food,26,Instant,EUR,1.23457E+11,9.87654E+11
TXN06487,08-08-2024,1777.2,Axis Bank,Axis Bank,4051.33,Hyderabad,Female,Transfer,Success,24:27.0,Tablet,Phone Number,Zomato,Travel,27,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06488,09-09-2024,1084.82,HDFC Bank,ICICI Bank,4436.48,Mumbai,Male,Payment,Success,23:32.0,Laptop,QR Code,Swiggy,Bill Payment,28,Instant,INR,1.23457E+11,9.87654E+11
TXN06489,10-10-2024,769.86,SBI Bank,HDFC Bank,5642.04,Delhi,Female,Transfer,Success,04:29.0,Mobile,UPI ID,IRCTC,Others,29,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06490,11-11-2024,64.24,ICICI Bank,SBI Bank,92.75,Bangalore,Male,Payment,Failed,23:03.0,Tablet,Phone Number,Flipkart,Shopping,30,Instant,EUR,1.23457E+11,9.87654E+11
TXN06491,12-12-2024,497.24,Axis Bank,Axis Bank,7654.83,Hyderabad,Female,Transfer,Success,44:24.0,Laptop,QR Code,Amazon,Food,31,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06492,13-01-2024,516.25,HDFC Bank,ICICI Bank,3057.21,Mumbai,Male,Payment,Success,37:28.0,Mobile,UPI ID,Zomato,Travel,32,Instant,INR,1.23457E+11,9.87654E+11
TXN06493,14-02-2024,230.7,SBI Bank,HDFC Bank,2895.9,Delhi,Female,Transfer,Success,08:46.0,Tablet,Phone Number,Swiggy,Bill Payment,33,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06494,15-03-2024,1327.24,ICICI Bank,SBI Bank,973.81,Bangalore,Male,Payment,Success,14:36.0,Laptop,QR Code,IRCTC,Others,34,Instant,EUR,1.23457E+11,9.87654E+11
TXN06495,16-04-2024,1943.57,Axis Bank,Axis Bank,306.15,Hyderabad,Female,Transfer,Failed,33:33.0,Mobile,UPI ID,Flipkart,Shopping,35,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06496,17-05-2024,911.09,HDFC Bank,ICICI Bank,9767.98,Mumbai,Male,Payment,Success,06:34.0,Tablet,Phone Number,Amazon,Food,36,Instant,INR,1.23457E+11,9.87654E+11
TXN06497,18-06-2024,927.66,SBI Bank,HDFC Bank,5888.44,Delhi,Female,Transfer,Success,45:56.0,Laptop,QR Code,Zomato,Travel,37,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06498,19-07-2024,1561.98,ICICI Bank,SBI Bank,8534.4,Bangalore,Male,Payment,Success,44:04.0,Mobile,UPI ID,Swiggy,Bill Payment,38,Instant,EUR,1.23457E+11,9.87654E+11
TXN06499,20-08-2024,712.25,Axis Bank,Axis Bank,3856.09,Hyderabad,Female,Transfer,Success,42:45.0,Tablet,Phone Number,IRCTC,Others,39,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06500,21-09-2024,1543.58,HDFC Bank,ICICI Bank,9377.19,Mumbai,Male,Payment,Failed,38:15.0,Laptop,QR Code,Flipkart,Shopping,40,Instant,INR,1.23457E+11,9.87654E+11
TXN06501,22-10-2024,534.28,SBI Bank,HDFC Bank,482.76,Delhi,Female,Transfer,Success,33:50.0,Mobile,UPI ID,Amazon,Food,41,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06502,23-11-2024,508.39,ICICI Bank,SBI Bank,2572.02,Bangalore,Male,Payment,Success,04:50.0,Tablet,Phone Number,Zomato,Travel,42,Instant,EUR,1.23457E+11,9.87654E+11
TXN06503,24-12-2024,439.75,Axis Bank,Axis Bank,9738.16,Hyderabad,Female,Transfer,Success,07:22.0,Laptop,QR Code,Swiggy,Bill Payment,43,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06504,25-01-2024,385.49,HDFC Bank,ICICI Bank,8513.85,Mumbai,Male,Payment,Success,00:01.0,Mobile,UPI ID,IRCTC,Others,44,Instant,INR,1.23457E+11,9.87654E+11
TXN06505,26-02-2024,255.51,SBI Bank,HDFC Bank,9309.27,Delhi,Female,Transfer,Failed,45:53.0,Tablet,Phone Number,Flipkart,Shopping,45,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06506,27-03-2024,457.41,ICICI Bank,SBI Bank,7274.84,Bangalore,Male,Payment,Success,14:07.0,Laptop,QR Code,Amazon,Food,46,Instant,EUR,1.23457E+11,9.87654E+11
TXN06507,28-04-2024,1608.22,Axis Bank,Axis Bank,165.05,Hyderabad,Female,Transfer,Success,06:49.0,Mobile,UPI ID,Zomato,Travel,47,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06508,29-05-2024,1148.24,HDFC Bank,ICICI Bank,4637.1,Mumbai,Male,Payment,Success,39:00.0,Tablet,Phone Number,Swiggy,Bill Payment,48,Instant,INR,1.23457E+11,9.87654E+11
TXN06509,30-06-2024,655.46,SBI Bank,HDFC Bank,4817.32,Delhi,Female,Transfer,Success,15:36.0,Laptop,QR Code,IRCTC,Others,49,Scheduled,USD,1.23457E+11,9.87654E+11
TXN06510,01-07-2024,281.21,ICICI Bank,SBI Bank,4687.63,Bangalore,Male,Payment,Failed,42:02.0,Mobile,UPI ID,Flipkart,Shopping,50,Instant,EUR,1.23457E+11,9.87654E+11
TXN06511,02-08-2024,1912.3,Axis Bank,Axis Bank,4895.46,Hyderabad,Female,Transfer,Success,22:16.0,Tablet,Phone Number,Amazon,Food,51,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN06512,03-09-2024,1112.49,HDFC Bank,ICICI Bank,7796.17,Mumbai,Male,Payment,Success,24:26.0,Laptop,QR Code,Zomato,Travel,52,Instant,INR,1.23457E+11,9.87654E+11
TXN06513,04-10-2024,809.13,SBI Bank,HDFC Bank,7137.11,Delhi,Female,Transfer,Success,36:10.0,Mobile,UPI ID,Swiggy,Bill Payment,53,Scheduled,USD,1.23457E+11,9.87654E+11
